animal_ID,treatment_odor,sex,species,dead,length_mm,time_move_p,total_dist_m,avg_speed_BL,max_speed_BL,mean_speed_first_BL,diff_speed_first_last_BL,sharp_turns_p,spirals,continuous,max_still_sec
191106-05-top,100ul_milliQ_water,m,Anopheles gambiae,no,4.8,16.86143572621035,1.6065566841862295,1.9963983704945525,9.754815238485953,1.8270828935820476,-1.6427020316678849,3.2832498608792435,1,55,248.0
191106-05-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,3.6,7.6751946607341495,0.5537529847754548,1.6894102837402827,6.091188889223957,1.1196610957169038,-1.1124831848179453,1.5016685205784204,1,28,425.5
191106-06-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.9,10.783768760422458,1.2033240558184726,2.231007575218438,10.504668963355348,2.1277127513776986,-2.1026874020783004,1.8899388549193996,0,39,321.0
191106-07-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.7,25.305895439377085,2.435520622504092,2.1460483183426535,8.3639805692109,1.741009744876344,-1.3576309143849932,4.560622914349278,0,94,49.5
191106-07-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.5,33.40744858254586,3.215283462205846,2.2811999131214407,8.769274833320509,1.8089964000019645,-1.1358040098628592,7.448582545858811,0,103,53.5
191106-08-top,100ul_milliQ_water,f,Anopheles gambiae,no,5.0,19.187986651835374,2.2336049521824286,2.451108024243232,8.989329691744981,1.3697574515933384,-1.3333090804374925,4.171301446051167,0,60,372.0
191106-08-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.9,9.439200444197668,0.889737486325785,1.8094340139908631,7.077609745556764,1.5843143753707871,-1.559553830357586,1.5546918378678511,1,32,273.0
191107-01-top,100ul_quinine,m,Anopheles gambiae,no,4.8,10.783768760422458,0.6148318370662471,0.9075031035186218,4.965134256626229,0.0804574068051494,0.14008427701331394,1.9455252918287937,0,36,153.0
191107-01-bottom,100ul_quinine,f,Anopheles gambiae,no,4.7,15.008337965536409,1.896979141467985,2.793007033885795,10.619278909750145,2.3623596968403806,-2.3418395705687782,3.001667593107282,0,48,677.5
191107-02-top,100ul_quinine,m,Anopheles gambiae,no,4.0,4.838709677419355,0.5022075461303712,2.1102065382612962,10.180833931356009,0.1886133038275393,0.1984338651441964,0.9454949944382648,0,21,445.5
191107-03-top,100ul_quinine,m,Anopheles gambiae,no,4.7,3.948832035595106,0.3387052535600029,1.1821799042580028,5.885655649473776,0.6374827382820163,-0.5656607533266198,0.33370411568409347,0,13,276.5
191107-03-bottom,100ul_quinine,m,Anopheles gambiae,no,4.4,10.617009449694274,1.187621399650595,2.4369255691327685,9.956564357978076,2.237805185163198,-2.1663605863821047,3.3351862145636466,2,31,303.5
191107-04-top,100ul_quinine,f,Anopheles gambiae,no,3.7,3.7798777098387992,0.328645054416733,1.283331230599395,5.572398168754972,0.4061362095571479,-0.36411770648567054,0.6114508060033352,0,14,148.0
191107-04-bottom,100ul_quinine,m,Anopheles gambiae,no,4.6,8.17575083426029,0.8261985069915622,2.009633202606342,9.73777323489987,1.6133490961856982,-1.5384656914688286,1.2235817575083427,1,29,207.5
191107-05-top,100ul_quinine,m,Anopheles gambiae,no,5.0,15.95330739299611,1.3487771423999761,1.63288988635421,8.165406679038206,1.6706694935472235,-1.2566712200844274,2.7237354085603114,0,60,157.0
191107-05-bottom,100ul_quinine,f,Anopheles gambiae,no,4.3,14.174541411895497,1.3205657879514905,2.128509181387834,10.085836142698675,2.0393490705305126,-1.3939592908089389,3.224013340744859,0,42,168.5
191107-06-top,100ul_quinine,m,Anopheles gambiae,no,4.2,16.62034463590884,2.08095406661365,3.096430328276731,13.411688284404384,1.8528438937036829,-1.1365110300444976,4.502501389660923,0,56,76.5
191107-06-bottom,100ul_quinine,m,Anopheles gambiae,no,5.0,7.337409672040022,0.5717369980881517,1.1353950140772542,5.6365759976027885,0.06452415825452221,0.00065162315759211,1.1673151750972763,0,31,86.0
191107-07-top,05_percent_food,f,Anopheles gambiae,no,3.6,12.958843159065628,0.8532953385903316,1.7020453966343077,7.714531644054703,0.3916088190322681,-0.35805736861784077,2.614015572858732,1,52,332.5
191107-07-bottom,05_percent_food,m,Anopheles gambiae,no,4.5,3.114571746384872,0.34247635586588454,1.4563785991211853,7.940566525200107,0.4627166372256405,-0.42611227509480715,0.33370411568409347,0,10,500.5
191107-08-bottom,05_percent_food,m,Anopheles gambiae,no,4.7,15.230683713173985,1.4009145650874388,1.9371747985554633,5.6689405659520755,2.161965507867009,-2.078283506244298,4.280155642023346,1,48,139.0
191107-09-top,05_percent_food,m,Anopheles gambiae,no,4.4,8.898776418242491,0.5443087092929284,1.068448904062262,7.238902271689098,0.6337073223888721,-0.5964273410204798,1.668520578420467,0,32,411.5
191107-09-bottom,05_percent_food,m,Anopheles gambiae,no,4.7,5.617352614015573,0.7335355736942999,2.636549788475583,10.737178928941884,0.8920182087137624,-0.8718637353700672,1.0567296996662958,0,20,317.5
191107-10-top,05_percent_food,m,Anopheles gambiae,no,4.7,10.011123470522802,1.3689432386637561,2.874423165326979,9.569971686969613,1.452318445679282,-1.4135595848326838,2.057842046718576,0,38,324.0
191107-10-bottom,05_percent_food,f,Anopheles gambiae,no,4.1,6.395995550611791,0.49144553918089906,1.3689417209232488,6.818820986008579,0.8124971031946271,-0.7499537385300982,1.8353726362625138,0,25,515.5
191107-11-top,05_percent_food,m,Anopheles gambiae,no,4.2,3.3870072182121045,0.3101602314096935,1.8066221104761884,11.061434801912627,0.8148282466519761,-0.8148282466519761,0.6107717934480844,0,13,428.0
191107-11-bottom,05_percent_food,m,Anopheles gambiae,no,3.8,12.958843159065628,1.156953440893512,2.342278530460775,9.150580894777915,2.288025187730853,-2.2560836316543567,2.7252502780867633,1,44,294.0
191107-12-top,05_percent_food,f,Anopheles gambiae,no,3.8,5.28071150639244,0.49291441547164877,1.9713472536581413,7.281334230230981,1.1701243737241638,-1.1315419226975187,1.000555864369094,0,20,225.5
191107-12-bottom,05_percent_food,m,Anopheles gambiae,no,4.2,5.116796440489432,0.43317508561941104,1.4673652829919481,7.741036028604512,0.7601906234680185,-0.7298413031433206,0.6117908787541714,0,23,739.5
191107-13-top,05_percent_food,m,Anopheles gambiae,no,3.7,6.618464961067853,0.7145448709543594,2.5709389234050213,10.66674527399976,1.9102260865949923,-1.7706307062663897,1.8353726362625138,0,23,243.5
191107-13-bottom,05_percent_food,f,Anopheles gambiae,no,5.0,3.6151279199110125,0.34889960774209566,1.2285198001156044,6.826437445977416,0.4583504037386059,-0.31731417325116384,0.16685205784204674,0,14,325.5
191108-01-top,100ul_quinine,m,Anopheles gambiae,no,4.5,34.9082823790995,3.495090316034201,2.399936811924636,9.402738773360008,1.8917282866065985,-1.4919644836134238,8.949416342412452,2,116,37.5
191108-01-bottom,100ul_quinine,m,Anopheles gambiae,no,3.8,31.072818232351306,3.347263333583203,3.0436161031177096,11.26325556193475,2.2208862115216337,-1.25591444934469,8.67148415786548,2,101,123.5
