frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y
540,,True,403,14,,219,555,403,14
541,,True,403,14,,219,555,403,14
542,,True,403,14,,219,555,403,14
543,,True,403,14,,219,555,403,14
544,,True,403,14,,219,555,403,14
545,,True,403,14,,219,555,403,14
546,,True,403,14,,219,555,403,14
547,,True,403,14,,219,555,403,14
548,,True,403,14,,219,555,403,14
549,,True,403,14,,219,555,403,14
550,,True,403,14,,219,555,403,14
551,,True,403,14,,219,555,403,14
552,,True,403,14,,219,555,403,14
553,,True,403,14,,219,555,403,14
554,,True,403,14,,219,555,403,14
555,,True,403,14,,219,555,403,14
556,,True,403,14,,219,555,403,14
557,,True,403,14,,219,555,403,14
558,,True,403,14,,219,555,403,14
559,,True,403,14,,219,555,403,14
560,,True,403,14,,219,555,403,14
561,,True,403,14,,219,555,403,14
562,,True,403,14,,219,555,403,14
563,,True,403,14,,219,555,403,14
564,,True,403,14,,219,555,403,14
565,,True,403,14,,219,555,403,14
566,,True,403,14,,219,555,403,14
567,,True,403,14,,219,555,403,14
568,,True,403,14,,219,555,403,14
569,,True,403,14,,219,555,403,14
570,,True,403,14,,219,555,403,14
571,,True,403,14,,219,555,403,14
572,,True,403,14,,219,555,403,14
573,,True,403,14,,219,555,403,14
574,,True,403,14,,219,555,403,14
575,,True,403,14,,219,555,403,14
576,,True,403,14,,219,555,403,14
577,,True,403,14,,219,555,403,14
578,,True,403,14,,219,555,403,14
579,,True,403,14,,219,555,403,14
580,,True,403,14,,219,555,403,14
581,,True,403,14,,219,555,403,14
582,,True,403,14,,219,555,403,14
583,,True,403,14,,219,555,403,14
584,,True,403,14,,219,555,403,14
585,,True,403,14,,219,555,403,14
586,,True,403,14,,219,555,403,14
587,,True,403,14,,219,555,403,14
588,,True,403,14,,219,555,403,14
589,,True,403,14,,219,555,403,14
590,,True,403,14,,219,555,403,14
591,,True,403,14,,219,555,403,14
592,,True,403,14,,219,555,403,14
593,,True,403,14,,219,555,403,14
594,,True,403,14,,219,555,403,14
595,,True,403,14,,219,555,403,14
596,,True,403,14,,219,555,403,14
597,,True,403,14,,219,555,403,14
598,,True,403,14,,219,555,403,14
599,,True,403,14,,219,555,403,14
600,,True,403,14,,219,555,403,14
601,,True,403,14,,219,555,403,14
602,,True,403,14,,219,555,403,14
603,,True,403,14,,219,555,403,14
604,,True,403,14,,219,555,403,14
605,,True,403,14,,219,555,403,14
606,,True,403,14,,219,555,403,14
607,,True,403,14,,219,555,403,14
608,,True,403,14,,219,555,403,14
609,,True,403,14,,219,555,403,14
610,,True,403,14,,219,555,403,14
611,,True,403,14,,219,555,403,14
612,,True,403,14,,219,555,403,14
613,,True,403,14,,219,555,403,14
614,,True,403,14,,219,555,403,14
615,,True,403,14,,219,555,403,14
616,,True,403,14,,219,555,403,14
617,,True,403,14,,219,555,403,14
618,,True,403,14,,219,555,403,14
619,,True,403,14,,219,555,403,14
620,,True,403,14,,219,555,403,14
621,,True,403,14,,219,555,403,14
622,,True,403,14,,219,555,403,14
623,,True,403,14,,219,555,403,14
624,,True,403,14,,219,555,403,14
625,,True,403,14,,219,555,403,14
626,,True,403,14,,219,555,403,14
627,,True,403,14,,219,555,403,14
628,,True,403,14,,219,555,403,14
629,,True,403,14,,219,555,403,14
630,,True,403,14,,219,555,403,14
631,,True,403,14,,219,555,403,14
632,,True,403,14,,219,555,403,14
633,,True,403,14,,219,555,403,14
634,,True,403,14,,219,555,403,14
635,,True,403,14,,219,555,403,14
636,,True,403,14,,219,555,403,14
637,,True,403,14,,219,555,403,14
638,,True,403,14,,219,555,403,14
639,,True,403,14,,219,555,403,14
640,,True,403,14,,219,555,403,14
641,,True,403,14,,219,555,403,14
642,,True,403,14,,219,555,403,14
643,,True,403,14,,219,555,403,14
644,,True,403,14,,219,555,403,14
645,,True,403,14,,219,555,403,14
646,,True,403,14,,219,555,403,14
647,,True,403,14,,219,555,403,14
648,,True,403,14,,219,555,403,14
649,,True,403,14,,219,555,403,14
650,,True,403,14,,219,555,403,14
651,,True,403,14,,219,555,403,14
652,,True,403,14,,219,555,403,14
653,,True,403,14,,219,555,403,14
654,,True,403,14,,219,555,403,14
655,,True,403,14,,219,555,403,14
656,,True,403,14,,219,555,403,14
657,,True,403,14,,219,555,403,14
658,,True,403,14,,219,555,403,14
659,,True,403,14,,219,555,403,14
660,,True,403,14,,219,555,403,14
661,,True,403,14,,219,555,403,14
662,,True,403,14,,219,555,403,14
663,,True,403,14,,219,555,403,14
664,,True,403,14,,219,555,403,14
665,,True,403,14,,219,555,403,14
666,,True,403,14,,219,555,403,14
667,,True,403,14,,219,555,403,14
668,,True,403,14,,219,555,403,14
669,,True,403,14,,219,555,403,14
670,,True,403,14,,219,555,403,14
671,,True,403,14,,219,555,403,14
672,,True,403,14,,219,555,403,14
673,,True,403,14,,219,555,403,14
674,,True,403,14,,219,555,403,14
675,,True,403,14,,219,555,403,14
676,,True,403,14,,219,555,403,14
677,,True,403,14,,219,555,403,14
678,,True,403,14,,219,555,403,14
679,,True,403,14,,219,555,403,14
680,,True,403,14,,219,555,403,14
681,,True,403,14,,219,555,403,14
682,,True,403,14,,219,555,403,14
683,,True,403,14,,219,555,403,14
684,,True,403,14,,219,555,403,14
685,,True,403,14,,219,555,403,14
686,,True,403,14,,219,555,403,14
687,,True,403,14,,219,555,403,14
688,,True,403,14,,219,555,403,14
689,,True,403,14,,219,555,403,14
690,,True,403,14,,219,555,403,14
691,,True,403,14,,219,555,403,14
692,,True,403,14,,219,555,403,14
693,,True,403,14,,219,555,403,14
694,,True,403,14,,219,555,403,14
695,,True,403,14,,219,555,403,14
696,,True,403,14,,219,555,403,14
697,,True,403,14,,219,555,403,14
698,,True,403,14,,219,555,403,14
699,,True,403,14,,219,555,403,14
700,,True,403,14,,219,555,403,14
701,,True,403,14,,219,555,403,14
702,,True,403,14,,219,555,403,14
703,,True,403,14,,219,555,403,14
704,,True,403,14,,219,555,403,14
705,,True,403,14,,219,555,403,14
706,,True,403,14,,219,555,403,14
707,,True,403,14,,219,555,403,14
708,,True,403,14,,219,555,403,14
709,,True,403,14,,219,555,403,14
710,,True,403,14,,219,555,403,14
711,,True,403,14,,219,555,403,14
712,,True,403,14,,219,555,403,14
713,,True,403,14,,219,555,403,14
714,,True,403,14,,219,555,403,14
715,,True,403,14,,219,555,403,14
716,,True,403,14,,219,555,403,14
717,,True,403,14,,219,555,403,14
718,,True,403,14,,219,555,403,14
719,,True,403,14,,219,555,403,14
720,,True,403,14,,219,555,403,14
721,,True,403,14,,219,555,403,14
722,,True,403,14,,219,555,403,14
723,,True,403,14,,219,555,403,14
724,,True,403,14,,219,555,403,14
725,,True,403,14,,219,555,403,14
726,,True,403,14,,219,555,403,14
727,,True,403,14,,219,555,403,14
728,,True,403,14,,219,555,403,14
729,,True,403,14,,219,555,403,14
730,,True,403,14,,219,555,403,14
731,,True,403,14,,219,555,403,14
732,,True,403,14,,219,555,403,14
733,,True,403,14,,219,555,403,14
734,,True,403,14,,219,555,403,14
735,,True,403,14,,219,555,403,14
736,,True,403,14,,219,555,403,14
737,,True,403,14,,219,555,403,14
738,,True,403,14,,219,555,403,14
739,,True,403,14,,219,555,403,14
740,,True,403,14,,219,555,403,14
741,,True,403,14,,219,555,403,14
742,,True,403,14,,219,555,403,14
743,,True,403,14,,219,555,403,14
744,,True,403,14,,219,555,403,14
745,,True,403,14,,219,555,403,14
746,,True,403,14,,219,555,403,14
747,,True,403,14,,219,555,403,14
748,,True,403,14,,219,555,403,14
749,,True,403,14,,219,555,403,14
750,,True,403,14,,219,555,403,14
751,,True,403,14,,219,555,403,14
752,,True,403,14,,219,555,403,14
753,,True,403,14,,219,555,403,14
754,,True,403,14,,219,555,403,14
755,,True,403,14,,219,555,403,14
756,,True,403,14,,219,555,403,14
757,,True,403,14,,219,555,403,14
758,,True,403,14,,219,555,403,14
759,,True,403,14,,219,555,403,14
760,,True,403,14,,219,555,403,14
761,,True,403,14,,219,555,403,14
762,,True,403,14,,219,555,403,14
763,,True,403,14,,219,555,403,14
