frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y
761,,True,137,29,,229,566,137,29
762,,True,137,29,,229,566,137,29
763,,True,137,29,,229,566,137,29
764,,True,137,29,,229,566,137,29
765,,True,137,29,,229,566,137,29
766,,True,137,29,,229,566,137,29
767,,True,137,29,,229,566,137,29
768,,True,137,29,,229,566,137,29
769,,True,137,29,,229,566,137,29
770,,True,137,29,,229,566,137,29
771,,True,137,29,,229,566,137,29
772,,True,137,29,,229,566,137,29
773,,True,137,29,,229,566,137,29
774,,True,137,29,,229,566,137,29
775,,True,137,29,,229,566,137,29
776,,True,137,29,,229,566,137,29
777,,True,137,29,,229,566,137,29
778,,True,137,29,,229,566,137,29
779,,True,137,29,,229,566,137,29
780,,True,137,29,,229,566,137,29
781,,True,137,29,,229,566,137,29
782,,True,137,29,,229,566,137,29
783,,True,137,29,,229,566,137,29
784,,True,137,29,,229,566,137,29
785,,True,137,29,,229,566,137,29
786,,True,137,29,,229,566,137,29
787,,True,137,29,,229,566,137,29
788,,True,137,29,,229,566,137,29
789,,True,137,29,,229,566,137,29
790,,True,137,29,,229,566,137,29
791,,True,137,29,,229,566,137,29
792,,True,137,29,,229,566,137,29
793,,True,137,29,,229,566,137,29
794,,True,137,29,,229,566,137,29
795,,True,137,29,,229,566,137,29
796,,True,137,29,,229,566,137,29
797,,True,137,29,,229,566,137,29
798,,True,137,29,,229,566,137,29
799,,True,137,29,,229,566,137,29
800,,True,137,29,,229,566,137,29
801,,True,137,29,,229,566,137,29
802,,True,137,29,,229,566,137,29
803,,True,137,29,,229,566,137,29
804,,True,137,29,,229,566,137,29
805,,True,137,29,,229,566,137,29
806,,True,137,29,,229,566,137,29
807,,True,137,29,,229,566,137,29
808,,True,137,29,,229,566,137,29
809,,True,137,29,,229,566,137,29
810,,True,137,29,,229,566,137,29
811,,True,137,29,,229,566,137,29
812,,True,137,29,,229,566,137,29
813,,True,137,29,,229,566,137,29
814,,True,137,29,,229,566,137,29
815,,True,137,29,,229,566,137,29
816,,True,137,29,,229,566,137,29
817,,True,137,29,,229,566,137,29
818,,True,137,29,,229,566,137,29
819,,True,137,29,,229,566,137,29
820,,True,137,29,,229,566,137,29
821,,True,137,29,,229,566,137,29
822,,True,137,29,,229,566,137,29
823,,True,137,29,,229,566,137,29
824,,True,137,29,,229,566,137,29
825,,True,137,29,,229,566,137,29
826,,True,137,29,,229,566,137,29
827,,True,137,29,,229,566,137,29
828,,True,137,29,,229,566,137,29
829,,True,137,29,,229,566,137,29
830,,True,137,29,,229,566,137,29
831,,True,137,29,,229,566,137,29
832,,True,137,29,,229,566,137,29
833,,True,137,29,,229,566,137,29
834,,True,137,29,,229,566,137,29
835,,True,137,29,,229,566,137,29
836,,True,137,29,,229,566,137,29
837,,True,137,29,,229,566,137,29
838,,True,137,29,,229,566,137,29
839,,True,137,29,,229,566,137,29
840,,True,137,29,,229,566,137,29
841,,True,137,29,,229,566,137,29
842,,True,137,29,,229,566,137,29
843,,True,137,29,,229,566,137,29
844,,True,137,29,,229,566,137,29
845,,True,137,29,,229,566,137,29
846,,True,137,29,,229,566,137,29
847,,True,137,29,,229,566,137,29
848,,True,137,29,,229,566,137,29
849,,True,137,29,,229,566,137,29
850,,True,137,29,,229,566,137,29
851,,True,137,29,,229,566,137,29
852,,True,137,29,,229,566,137,29
853,,True,137,29,,229,566,137,29
854,,True,137,29,,229,566,137,29
855,,True,137,29,,229,566,137,29
856,,True,137,29,,229,566,137,29
857,,True,137,29,,229,566,137,29
858,,True,137,29,,229,566,137,29
859,,True,137,29,,229,566,137,29
860,,True,137,29,,229,566,137,29
861,,True,137,29,,229,566,137,29
862,,True,137,29,,229,566,137,29
863,,True,137,29,,229,566,137,29
864,,True,137,29,,229,566,137,29
865,,True,137,29,,229,566,137,29
866,,True,137,29,,229,566,137,29
867,,True,137,29,,229,566,137,29
868,,True,137,29,,229,566,137,29
869,,True,137,29,,229,566,137,29
870,,True,137,29,,229,566,137,29
871,,True,137,29,,229,566,137,29
872,,True,137,29,,229,566,137,29
873,,True,137,29,,229,566,137,29
874,,True,137,29,,229,566,137,29
875,,True,137,29,,229,566,137,29
876,,True,137,29,,229,566,137,29
877,,True,137,29,,229,566,137,29
878,,True,137,29,,229,566,137,29
879,,True,137,29,,229,566,137,29
880,,True,137,29,,229,566,137,29
881,,True,137,29,,229,566,137,29
882,,True,137,29,,229,566,137,29
883,,True,137,29,,229,566,137,29
884,,True,137,29,,229,566,137,29
885,,True,137,29,,229,566,137,29
886,,True,137,29,,229,566,137,29
887,,True,137,29,,229,566,137,29
888,,True,137,29,,229,566,137,29
889,,True,137,29,,229,566,137,29
890,,True,137,29,,229,566,137,29
891,,True,137,29,,229,566,137,29
892,,True,137,29,,229,566,137,29
893,,True,137,29,,229,566,137,29
894,,True,137,29,,229,566,137,29
895,,True,137,29,,229,566,137,29
896,,True,137,29,,229,566,137,29
897,,True,137,29,,229,566,137,29
898,,True,137,29,,229,566,137,29
899,,True,137,29,,229,566,137,29
900,,True,137,29,,229,566,137,29
901,,True,137,29,,229,566,137,29
902,,True,137,29,,229,566,137,29
903,,True,137,29,,229,566,137,29
904,,True,137,29,,229,566,137,29
905,,True,137,29,,229,566,137,29
906,,True,137,29,,229,566,137,29
907,,True,137,29,,229,566,137,29
908,,True,137,29,,229,566,137,29
909,,True,137,29,,229,566,137,29
910,,True,137,29,,229,566,137,29
911,,True,137,29,,229,566,137,29
912,,True,137,29,,229,566,137,29
913,,True,137,29,,229,566,137,29
914,,True,137,29,,229,566,137,29
915,,True,137,29,,229,566,137,29
916,,True,137,29,,229,566,137,29
917,,True,137,29,,229,566,137,29
918,,True,137,29,,229,566,137,29
919,,True,137,29,,229,566,137,29
920,,True,137,29,,229,566,137,29
921,,True,137,29,,229,566,137,29
922,,True,137,29,,229,566,137,29
923,,True,137,29,,229,566,137,29
924,,True,137,29,,229,566,137,29
925,,True,137,29,,229,566,137,29
926,,True,137,29,,229,566,137,29
927,,True,137,29,,229,566,137,29
928,,True,137,29,,229,566,137,29
929,,True,137,29,,229,566,137,29
930,,True,137,29,,229,566,137,29
931,,True,137,29,,229,566,137,29
932,,True,137,29,,229,566,137,29
933,,True,137,29,,229,566,137,29
934,,True,137,29,,229,566,137,29
935,,True,137,29,,229,566,137,29
936,,True,137,29,,229,566,137,29
937,,True,137,29,,229,566,137,29
938,,True,137,29,,229,566,137,29
939,,True,137,29,,229,566,137,29
940,,True,137,29,,229,566,137,29
941,,True,137,29,,229,566,137,29
942,,True,137,29,,229,566,137,29
943,,True,137,29,,229,566,137,29
944,,True,137,29,,229,566,137,29
945,,True,137,29,,229,566,137,29
946,,True,137,29,,229,566,137,29
947,,True,137,29,,229,566,137,29
948,,True,137,29,,229,566,137,29
949,,True,137,29,,229,566,137,29
950,,True,137,29,,229,566,137,29
951,,True,137,29,,229,566,137,29
952,,True,137,29,,229,566,137,29
953,,True,137,29,,229,566,137,29
954,,True,137,29,,229,566,137,29
955,,True,137,29,,229,566,137,29
956,,True,137,29,,229,566,137,29
957,,True,137,29,,229,566,137,29
958,,True,137,29,,229,566,137,29
959,,True,137,29,,229,566,137,29
960,,True,137,29,,229,566,137,29
961,,True,137,29,,229,566,137,29
962,,True,137,29,,229,566,137,29
963,,True,137,29,,229,566,137,29
964,,True,137,29,,229,566,137,29
965,,True,137,29,,229,566,137,29
966,,True,137,29,,229,566,137,29
967,,True,137,29,,229,566,137,29
968,,True,137,29,,229,566,137,29
969,,True,137,29,,229,566,137,29
970,,True,137,29,,229,566,137,29
971,,True,137,29,,229,566,137,29
972,,True,137,29,,229,566,137,29
973,,True,137,29,,229,566,137,29
974,,True,137,29,,229,566,137,29
975,,True,137,29,,229,566,137,29
976,,True,137,29,,229,566,137,29
977,,True,137,29,,229,566,137,29
978,,True,137,29,,229,566,137,29
979,,True,137,29,,229,566,137,29
980,,True,137,29,,229,566,137,29
981,,True,137,29,,229,566,137,29
982,,True,137,29,,229,566,137,29
983,,True,137,29,,229,566,137,29
984,,True,137,29,,229,566,137,29
985,,True,137,29,,229,566,137,29
986,,True,137,29,,229,566,137,29
987,,True,137,29,,229,566,137,29
988,,True,137,29,,229,566,137,29
989,,True,137,29,,229,566,137,29
990,,True,137,29,,229,566,137,29
991,,True,137,29,,229,566,137,29
992,,True,137,29,,229,566,137,29
993,,True,137,29,,229,566,137,29
994,,True,137,29,,229,566,137,29
995,,True,137,29,,229,566,137,29
996,,True,137,29,,229,566,137,29
997,,True,137,29,,229,566,137,29
998,,True,137,29,,229,566,137,29
999,,True,137,29,,229,566,137,29
1000,,True,137,29,,229,566,137,29
1001,,True,137,29,,229,566,137,29
1002,,True,137,29,,229,566,137,29
1003,,True,137,29,,229,566,137,29
1004,,True,137,29,,229,566,137,29
1005,,True,137,29,,229,566,137,29
1006,,True,137,29,,229,566,137,29
1007,,True,137,29,,229,566,137,29
1008,,True,137,29,,229,566,137,29
1009,,True,137,29,,229,566,137,29
1010,,True,137,29,,229,566,137,29
1011,,True,137,29,,229,566,137,29
1012,,True,137,29,,229,566,137,29
1013,,True,137,29,,229,566,137,29
1014,,True,137,29,,229,566,137,29
1015,,True,137,29,,229,566,137,29
1016,,True,137,29,,229,566,137,29
1017,,True,137,29,,229,566,137,29
1018,,True,137,29,,229,566,137,29
1019,,True,137,29,,229,566,137,29
1020,,True,137,29,,229,566,137,29
1021,,True,137,29,,229,566,137,29
1022,,True,137,29,,229,566,137,29
1023,,True,137,29,,229,566,137,29
1024,,True,137,29,,229,566,137,29
1025,,True,137,29,,229,566,137,29
1026,,True,137,29,,229,566,137,29
1027,,True,137,29,,229,566,137,29
1028,,True,137,29,,229,566,137,29
1029,,True,137,29,,229,566,137,29
1030,,True,137,29,,229,566,137,29
1031,,True,137,29,,229,566,137,29
1032,,True,137,29,,229,566,137,29
1033,,True,137,29,,229,566,137,29
1034,,True,137,29,,229,566,137,29
1035,,True,137,29,,229,566,137,29
1036,,True,137,29,,229,566,137,29
1037,,True,137,29,,229,566,137,29
1038,,True,137,29,,229,566,137,29
1039,,True,137,29,,229,566,137,29
1040,,True,137,29,,229,566,137,29
1041,,True,137,29,,229,566,137,29
1042,,True,137,29,,229,566,137,29
1043,,True,137,29,,229,566,137,29
1044,,True,137,29,,229,566,137,29
1045,,True,137,29,,229,566,137,29
1046,,True,137,29,,229,566,137,29
1047,,True,137,29,,229,566,137,29
1048,,True,137,29,,229,566,137,29
1049,,True,137,29,,229,566,137,29
1050,,True,137,29,,229,566,137,29
1051,,True,137,29,,229,566,137,29
1052,,True,137,29,,229,566,137,29
1053,,True,137,29,,229,566,137,29
1054,,True,137,29,,229,566,137,29
1055,,True,137,29,,229,566,137,29
1056,,True,137,29,,229,566,137,29
1057,,True,137,29,,229,566,137,29
1058,,True,137,29,,229,566,137,29
1059,,True,137,29,,229,566,137,29
1060,,True,137,29,,229,566,137,29
1061,,True,137,29,,229,566,137,29
1062,,True,137,29,,229,566,137,29
1063,,True,137,29,,229,566,137,29
1064,,True,137,29,,229,566,137,29
1065,,True,137,29,,229,566,137,29
1066,,True,137,29,,229,566,137,29
1067,,True,137,29,,229,566,137,29
1068,,True,137,29,,229,566,137,29
1069,,True,137,29,,229,566,137,29
1070,,True,137,29,,229,566,137,29
1071,,True,137,29,,229,566,137,29
1072,,True,137,29,,229,566,137,29
1073,,True,137,29,,229,566,137,29
1074,,True,137,29,,229,566,137,29
1075,,True,137,29,,229,566,137,29
1076,,True,137,29,,229,566,137,29
1077,,True,137,29,,229,566,137,29
1078,,True,137,29,,229,566,137,29
1079,,True,137,29,,229,566,137,29
1080,,True,137,29,,229,566,137,29
1081,,True,137,29,,229,566,137,29
1082,,True,137,29,,229,566,137,29
1083,,True,137,29,,229,566,137,29
1084,,True,137,29,,229,566,137,29
1085,,True,137,29,,229,566,137,29
1086,,True,137,29,,229,566,137,29
1087,,True,137,29,,229,566,137,29
1088,,True,137,29,,229,566,137,29
1089,,True,137,29,,229,566,137,29
1090,,True,137,29,,229,566,137,29
1091,,True,137,29,,229,566,137,29
1092,,True,137,29,,229,566,137,29
1093,,True,137,29,,229,566,137,29
1094,,True,137,29,,229,566,137,29
1095,,True,137,29,,229,566,137,29
1096,,True,137,29,,229,566,137,29
1097,,True,137,29,,229,566,137,29
1098,,True,137,29,,229,566,137,29
1099,,True,137,29,,229,566,137,29
1100,,True,137,29,,229,566,137,29
1101,,True,137,29,,229,566,137,29
1102,,True,137,29,,229,566,137,29
1103,,True,137,29,,229,566,137,29
1104,,True,137,29,,229,566,137,29
1105,,True,137,29,,229,566,137,29
1106,,True,137,29,,229,566,137,29
1107,,True,137,29,,229,566,137,29
1108,,True,137,29,,229,566,137,29
1109,,True,137,29,,229,566,137,29
1110,,True,137,29,,229,566,137,29
1111,,True,137,29,,229,566,137,29
1112,,True,137,29,,229,566,137,29
1113,,True,137,29,,229,566,137,29
1114,,True,137,29,,229,566,137,29
1115,,True,137,29,,229,566,137,29
1116,,True,137,29,,229,566,137,29
1117,,True,137,29,,229,566,137,29
1118,,True,137,29,,229,566,137,29
1119,,True,137,29,,229,566,137,29
1120,,True,137,29,,229,566,137,29
1121,,True,137,29,,229,566,137,29
1122,,True,137,29,,229,566,137,29
1123,,True,137,29,,229,566,137,29
1124,,True,137,29,,229,566,137,29
1125,,True,137,29,,229,566,137,29
1126,,True,137,29,,229,566,137,29
1127,,True,137,29,,229,566,137,29
1128,,True,137,29,,229,566,137,29
1129,,True,137,29,,229,566,137,29
1130,,True,137,29,,229,566,137,29
1131,,True,137,29,,229,566,137,29
1132,,True,137,29,,229,566,137,29
1133,,True,137,29,,229,566,137,29
1134,,True,137,29,,229,566,137,29
1135,,True,137,29,,229,566,137,29
1136,,True,137,29,,229,566,137,29
1137,,True,137,29,,229,566,137,29
1138,,True,137,29,,229,566,137,29
1139,,True,137,29,,229,566,137,29
1140,,True,137,29,,229,566,137,29
1141,,True,137,29,,229,566,137,29
1142,,True,137,29,,229,566,137,29
1143,,True,137,29,,229,566,137,29
1144,,True,137,29,,229,566,137,29
1145,,True,137,29,,229,566,137,29
1146,,True,137,29,,229,566,137,29
1147,,True,137,29,,229,566,137,29
1148,,True,137,29,,229,566,137,29
1149,,True,137,29,,229,566,137,29
1150,,True,137,29,,229,566,137,29
1151,,True,137,29,,229,566,137,29
1152,,True,137,29,,229,566,137,29
1153,,True,137,29,,229,566,137,29
1154,,True,137,29,,229,566,137,29
1155,,True,137,29,,229,566,137,29
1156,,True,137,29,,229,566,137,29
1157,,True,137,29,,229,566,137,29
1158,,True,137,29,,229,566,137,29
1159,,True,137,29,,229,566,137,29
1160,,True,137,29,,229,566,137,29
1161,,True,137,29,,229,566,137,29
1162,,True,137,29,,229,566,137,29
1163,,True,137,29,,229,566,137,29
1164,,True,137,29,,229,566,137,29
1165,,True,137,29,,229,566,137,29
1166,,True,137,29,,229,566,137,29
1167,,True,137,29,,229,566,137,29
1168,,True,137,29,,229,566,137,29
1169,,True,137,29,,229,566,137,29
1170,,True,137,29,,229,566,137,29
1171,,True,137,29,,229,566,137,29
1172,,True,137,29,,229,566,137,29
1173,,True,137,29,,229,566,137,29
1174,,True,137,29,,229,566,137,29
1175,,True,137,29,,229,566,137,29
1176,,True,137,29,,229,566,137,29
1177,,True,137,29,,229,566,137,29
1178,,True,137,29,,229,566,137,29
1179,,True,137,29,,229,566,137,29
1180,,True,137,29,,229,566,137,29
1181,,True,137,29,,229,566,137,29
1182,,True,137,29,,229,566,137,29
1183,,True,137,29,,229,566,137,29
1184,,True,137,29,,229,566,137,29
1185,,True,137,29,,229,566,137,29
1186,,True,137,29,,229,566,137,29
1187,,True,137,29,,229,566,137,29
1188,,True,137,29,,229,566,137,29
1189,,True,137,29,,229,566,137,29
1190,,True,137,29,,229,566,137,29
1191,,True,137,29,,229,566,137,29
1192,,True,137,29,,229,566,137,29
1193,,True,137,29,,229,566,137,29
1194,,True,137,29,,229,566,137,29
1195,,True,137,29,,229,566,137,29
1196,,True,137,29,,229,566,137,29
1197,,True,137,29,,229,566,137,29
1198,,True,137,29,,229,566,137,29
1199,,True,137,29,,229,566,137,29
1200,,True,137,29,,229,566,137,29
1201,,True,137,29,,229,566,137,29
1202,,True,137,29,,229,566,137,29
1203,,True,137,29,,229,566,137,29
1204,,True,137,29,,229,566,137,29
1205,,True,137,29,,229,566,137,29
1206,,True,137,29,,229,566,137,29
1207,,True,137,29,,229,566,137,29
1208,,True,137,29,,229,566,137,29
1209,,True,137,29,,229,566,137,29
1210,,True,137,29,,229,566,137,29
1211,,True,137,29,,229,566,137,29
1212,,True,137,29,,229,566,137,29
1213,,True,137,29,,229,566,137,29
1214,,True,137,29,,229,566,137,29
1215,,True,137,29,,229,566,137,29
1216,,True,137,29,,229,566,137,29
1217,,True,137,29,,229,566,137,29
1218,,True,137,29,,229,566,137,29
1219,,True,137,29,,229,566,137,29
1220,,True,137,29,,229,566,137,29
1221,,True,137,29,,229,566,137,29
1222,,True,137,29,,229,566,137,29
1223,,True,137,29,,229,566,137,29
1224,,True,137,29,,229,566,137,29
1225,,True,137,29,,229,566,137,29
1226,,True,137,29,,229,566,137,29
1227,,True,137,29,,229,566,137,29
1228,,True,137,29,,229,566,137,29
1229,,True,137,29,,229,566,137,29
1230,,True,137,29,,229,566,137,29
1231,,True,137,29,,229,566,137,29
1232,,True,137,29,,229,566,137,29
1233,,True,137,29,,229,566,137,29
1234,,True,137,29,,229,566,137,29
1235,,True,137,29,,229,566,137,29
1236,,True,137,29,,229,566,137,29
1237,,True,137,29,,229,566,137,29
1238,,True,137,29,,229,566,137,29
1239,,True,137,29,,229,566,137,29
1240,,True,137,29,,229,566,137,29
1241,,True,137,29,,229,566,137,29
1242,,True,137,29,,229,566,137,29
1243,,True,137,29,,229,566,137,29
1244,,True,137,29,,229,566,137,29
1245,,True,137,29,,229,566,137,29
1246,,True,137,29,,229,566,137,29
1247,,True,137,29,,229,566,137,29
1248,,True,137,29,,229,566,137,29
1249,,True,137,29,,229,566,137,29
1250,,True,137,29,,229,566,137,29
1251,,True,137,29,,229,566,137,29
1252,,True,137,29,,229,566,137,29
1253,,True,137,29,,229,566,137,29
1254,,True,137,29,,229,566,137,29
1255,,True,137,29,,229,566,137,29
1256,,True,137,29,,229,566,137,29
1257,,True,137,29,,229,566,137,29
1258,,True,137,29,,229,566,137,29
1259,,True,137,29,,229,566,137,29
1260,,True,137,29,,229,566,137,29
1261,,True,137,29,,229,566,137,29
1262,,True,137,29,,229,566,137,29
1263,,True,137,29,,229,566,137,29
1264,,True,137,29,,229,566,137,29
1265,,True,137,29,,229,566,137,29
1266,,True,137,29,,229,566,137,29
1267,,True,137,29,,229,566,137,29
1268,,True,137,29,,229,566,137,29
1269,,True,137,29,,229,566,137,29
1270,,True,137,29,,229,566,137,29
1271,,True,137,29,,229,566,137,29
1272,,True,137,29,,229,566,137,29
1273,,True,137,29,,229,566,137,29
1274,,True,137,29,,229,566,137,29
1275,,True,137,29,,229,566,137,29
1276,,True,137,29,,229,566,137,29
1277,,True,137,29,,229,566,137,29
1278,,True,137,29,,229,566,137,29
1279,,True,137,29,,229,566,137,29
1280,,True,137,29,,229,566,137,29
1281,,True,137,29,,229,566,137,29
1282,,True,137,29,,229,566,137,29
1283,,True,137,29,,229,566,137,29
1284,,True,137,29,,229,566,137,29
1285,,True,137,29,,229,566,137,29
1286,,True,137,29,,229,566,137,29
1287,,True,137,29,,229,566,137,29
1288,,True,137,29,,229,566,137,29
1289,,True,137,29,,229,566,137,29
1290,,True,137,29,,229,566,137,29
1291,,True,137,29,,229,566,137,29
1292,,True,137,29,,229,566,137,29
1293,,True,137,29,,229,566,137,29
1294,,True,137,29,,229,566,137,29
1295,,True,137,29,,229,566,137,29
1296,,True,137,29,,229,566,137,29
1297,,True,137,29,,229,566,137,29
1298,,True,137,29,,229,566,137,29
1299,,True,137,29,,229,566,137,29
1300,,True,137,29,,229,566,137,29
1301,,True,137,29,,229,566,137,29
1302,,True,137,29,,229,566,137,29
1303,,True,137,29,,229,566,137,29
1304,,True,137,29,,229,566,137,29
1305,,True,137,29,,229,566,137,29
1306,,True,137,29,,229,566,137,29
1307,,True,137,29,,229,566,137,29
1308,,True,137,29,,229,566,137,29
1309,,True,137,29,,229,566,137,29
1310,,True,137,29,,229,566,137,29
1311,,True,137,29,,229,566,137,29
1312,,True,137,29,,229,566,137,29
1313,,True,137,29,,229,566,137,29
1314,,True,137,29,,229,566,137,29
1315,,True,137,29,,229,566,137,29
1316,,True,137,29,,229,566,137,29
1317,,True,137,29,,229,566,137,29
1318,,True,137,29,,229,566,137,29
1319,,True,137,29,,229,566,137,29
1320,,True,137,29,,229,566,137,29
1321,,True,137,29,,229,566,137,29
1322,,True,137,29,,229,566,137,29
1323,,True,137,29,,229,566,137,29
1324,,True,137,29,,229,566,137,29
1325,,True,137,29,,229,566,137,29
1326,,True,137,29,,229,566,137,29
1327,,True,137,29,,229,566,137,29
1328,,True,137,29,,229,566,137,29
1329,,True,137,29,,229,566,137,29
1330,,True,137,29,,229,566,137,29
1331,,True,137,29,,229,566,137,29
1332,,True,137,29,,229,566,137,29
1333,,True,137,29,,229,566,137,29
1334,,True,137,29,,229,566,137,29
1335,,True,137,29,,229,566,137,29
1336,,True,137,29,,229,566,137,29
1337,,True,137,29,,229,566,137,29
1338,,True,137,29,,229,566,137,29
1339,,True,137,29,,229,566,137,29
1340,,True,137,29,,229,566,137,29
1341,,True,137,29,,229,566,137,29
1342,,True,137,29,,229,566,137,29
1343,,True,137,29,,229,566,137,29
1344,,True,137,29,,229,566,137,29
1345,,True,137,29,,229,566,137,29
1346,,True,137,29,,229,566,137,29
1347,,True,137,29,,229,566,137,29
1348,,True,137,29,,229,566,137,29
1349,,True,137,29,,229,566,137,29
1350,,True,137,29,,229,566,137,29
1351,,True,137,29,,229,566,137,29
1352,,True,137,29,,229,566,137,29
1353,,True,137,29,,229,566,137,29
1354,,True,137,29,,229,566,137,29
1355,,True,137,29,,229,566,137,29
1356,,True,137,29,,229,566,137,29
1357,,True,137,29,,229,566,137,29
1358,,True,137,29,,229,566,137,29
1359,,True,137,29,,229,566,137,29
1360,,True,137,29,,229,566,137,29
1361,,True,137,29,,229,566,137,29
1362,,True,137,29,,229,566,137,29
1363,,True,137,29,,229,566,137,29
1364,,True,137,29,,229,566,137,29
1365,,True,137,29,,229,566,137,29
1366,,True,137,29,,229,566,137,29
1367,,True,137,29,,229,566,137,29
1368,,True,137,29,,229,566,137,29
1369,,True,137,29,,229,566,137,29
1370,,True,137,29,,229,566,137,29
1371,,True,137,29,,229,566,137,29
1372,,True,137,29,,229,566,137,29
1373,,True,137,29,,229,566,137,29
1374,,True,137,29,,229,566,137,29
1375,,True,137,29,,229,566,137,29
1376,,True,137,29,,229,566,137,29
1377,,True,137,29,,229,566,137,29
1378,,True,137,29,,229,566,137,29
1379,,True,137,29,,229,566,137,29
1380,,True,137,29,,229,566,137,29
1381,,True,137,29,,229,566,137,29
1382,,True,137,29,,229,566,137,29
1383,,True,137,29,,229,566,137,29
1384,,True,137,29,,229,566,137,29
1385,,True,137,29,,229,566,137,29
1386,,True,137,29,,229,566,137,29
1387,,True,137,29,,229,566,137,29
1388,,True,137,29,,229,566,137,29
1389,,True,137,29,,229,566,137,29
1390,,True,137,29,,229,566,137,29
1391,,True,137,29,,229,566,137,29
1392,,True,137,29,,229,566,137,29
1393,,True,137,29,,229,566,137,29
1394,,True,137,29,,229,566,137,29
1395,,True,137,29,,229,566,137,29
1396,,True,137,29,,229,566,137,29
1397,,True,137,29,,229,566,137,29
1398,,True,137,29,,229,566,137,29
1399,,True,137,29,,229,566,137,29
1400,,True,137,29,,229,566,137,29
1401,,True,137,29,,229,566,137,29
1402,,True,137,29,,229,566,137,29
1403,,True,137,29,,229,566,137,29
1404,,True,137,29,,229,566,137,29
1405,,True,137,29,,229,566,137,29
1406,,True,137,29,,229,566,137,29
1407,,True,137,29,,229,566,137,29
1408,,True,137,29,,229,566,137,29
1409,,True,137,29,,229,566,137,29
1410,,True,137,29,,229,566,137,29
1411,,True,137,29,,229,566,137,29
1412,,True,137,29,,229,566,137,29
1413,,True,137,29,,229,566,137,29
1414,,True,137,29,,229,566,137,29
1415,,True,137,29,,229,566,137,29
1416,,True,137,29,,229,566,137,29
1417,,True,137,29,,229,566,137,29
1418,,True,137,29,,229,566,137,29
1419,,True,137,29,,229,566,137,29
1420,,True,137,29,,229,566,137,29
1421,,True,137,29,,229,566,137,29
1422,,True,137,29,,229,566,137,29
1423,,True,137,29,,229,566,137,29
1424,,True,137,29,,229,566,137,29
1425,,True,137,29,,229,566,137,29
1426,,True,137,29,,229,566,137,29
1427,,True,137,29,,229,566,137,29
1428,,True,137,29,,229,566,137,29
1429,,True,137,29,,229,566,137,29
1430,,True,137,29,,229,566,137,29
1431,,True,137,29,,229,566,137,29
1432,,True,137,29,,229,566,137,29
1433,,True,137,29,,229,566,137,29
1434,,True,137,29,,229,566,137,29
1435,,True,137,29,,229,566,137,29
1436,,True,137,29,,229,566,137,29
1437,,True,137,29,,229,566,137,29
1438,,True,137,29,,229,566,137,29
1439,,True,137,29,,229,566,137,29
1440,,True,137,29,,229,566,137,29
1441,,True,137,29,,229,566,137,29
1442,,True,137,29,,229,566,137,29
1443,,True,137,29,,229,566,137,29
1444,,True,137,29,,229,566,137,29
1445,,True,137,29,,229,566,137,29
1446,,True,137,29,,229,566,137,29
1447,,True,137,29,,229,566,137,29
1448,,True,137,29,,229,566,137,29
1449,,True,137,29,,229,566,137,29
1450,,True,137,29,,229,566,137,29
1451,,True,137,29,,229,566,137,29
1452,,True,137,29,,229,566,137,29
1453,,True,137,29,,229,566,137,29
1454,,True,137,29,,229,566,137,29
1455,,True,137,29,,229,566,137,29
1456,,True,137,29,,229,566,137,29
1457,,True,137,29,,229,566,137,29
1458,,True,137,29,,229,566,137,29
1459,,True,137,29,,229,566,137,29
1460,,True,137,29,,229,566,137,29
1461,,True,137,29,,229,566,137,29
1462,,True,137,29,,229,566,137,29
1463,,True,137,29,,229,566,137,29
1464,,True,137,29,,229,566,137,29
1465,,True,137,29,,229,566,137,29
1466,,True,137,29,,229,566,137,29
1467,,True,137,29,,229,566,137,29
1468,,True,137,29,,229,566,137,29
1469,,True,137,29,,229,566,137,29
1470,,True,137,29,,229,566,137,29
1471,,True,137,29,,229,566,137,29
1472,,True,137,29,,229,566,137,29
1473,,True,137,29,,229,566,137,29
1474,,True,137,29,,229,566,137,29
1475,,True,137,29,,229,566,137,29
1476,,True,137,29,,229,566,137,29
1477,,True,137,29,,229,566,137,29
1478,,True,137,29,,229,566,137,29
1479,,True,137,29,,229,566,137,29
1480,,True,137,29,,229,566,137,29
1481,,True,137,29,,229,566,137,29
1482,,True,137,29,,229,566,137,29
1483,,True,137,29,,229,566,137,29
1484,,True,137,29,,229,566,137,29
1485,,True,137,29,,229,566,137,29
1486,,True,137,29,,229,566,137,29
1487,,True,137,29,,229,566,137,29
1488,,True,137,29,,229,566,137,29
1489,,True,137,29,,229,566,137,29
1490,,True,137,29,,229,566,137,29
1491,,True,137,29,,229,566,137,29
1492,,True,137,29,,229,566,137,29
1493,,True,137,29,,229,566,137,29
1494,,True,137,29,,229,566,137,29
1495,,True,137,29,,229,566,137,29
1496,,True,137,29,,229,566,137,29
1497,,True,137,29,,229,566,137,29
1498,,True,137,29,,229,566,137,29
1499,,True,137,29,,229,566,137,29
1500,,True,137,29,,229,566,137,29
1501,,True,137,29,,229,566,137,29
1502,,True,137,29,,229,566,137,29
1503,,True,137,29,,229,566,137,29
1504,,True,137,29,,229,566,137,29
1505,,True,137,29,,229,566,137,29
1506,,True,137,29,,229,566,137,29
