frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
147,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.56525,0.0024166666666667336,False,False
148,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5676666666666668,0.0024166666666667336,False,False
149,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5700833333333333,0.0024166666666665115,False,False
150,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5725,0.0024166666666667336,False,False
151,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5749166666666667,0.0024166666666667336,False,False
152,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5773333333333333,0.0024166666666665115,False,False
153,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.57975,0.0024166666666667336,False,False
154,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5821666666666667,0.0024166666666667336,False,False
155,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5845833333333332,0.0024166666666665115,False,False
156,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.587,0.0024166666666667336,False,False
157,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5894166666666667,0.0024166666666667336,False,False
158,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5918333333333334,0.0024166666666667336,False,False
159,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.59425,0.0024166666666665115,False,False
