frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
101,335.0,16.0,1,335.00019122,15.973156960399999,553,221,False,48.462957138517176,2.168301849828054,0.25896028030966695,90.02058728261176,-179.92372964509747,bin_208,1.7873333333333332,0.010666666666666602,False,True,True
102,335.0,15.0,1,335.000071275,15.024038668800001,553,221,False,48.46293978661844,2.039462262733032,0.2576791765269687,-90.0077164991009,179.97169621828735,bin_208,1.7979999999999998,0.010666666666666602,False,True,True
103,335.0,15.0,1,335.000026565,14.992752406900001,553,221,False,48.46293331862568,2.035215258855204,0.008494017606107932,-90.08725878556311,-0.07954228646221395,bin_208,1.8086666666666666,0.010666666666666824,False,True,False
104,335.0,15.0,1,335.000009901,14.9965231151,553,221,False,48.46293090792043,2.035727119696833,0.0010237330368664845,90.26984329331343,-179.64289792112345,bin_208,1.8193333333333332,0.010666666666666602,False,True,True
105,335.0,14.0,1,335.00000369,14.0165033231,553,221,False,48.46293000940326,1.9026927587918552,0.26606872181602415,-90.00038697702918,179.7297697296574,bin_128,2.1675000000000004,0.3481666666666672,False,True,True
106,335.0,15.0,1,335.000001375,14.9713301693,553,221,False,48.46292967450271,2.032307262800905,0.25922900801896476,90.00014804198122,-179.99946498098961,bin_208,1.8406666666666667,-0.32683333333333375,False,True,True
107,335.0,16.0,1,335.000000513,15.987647958299998,553,221,False,48.46292954980108,2.1702689536153845,0.275923381629072,90.00005178884786,-9.625313336414365e-05,bin_208,1.8513333333333333,0.010666666666666602,False,True,False
108,334.0,16.0,1,334.017836519,16.0131527886,553,221,False,48.320844342712476,2.1737311477737555,0.284254765038704,178.6041483804959,88.60409659164804,bin_208,1.8619999999999999,0.010666666666666602,False,True,True
109,334.0,15.0,1,333.98966517599996,15.023588316600001,553,221,False,48.31676892238698,2.0394011289502263,0.2687836528359507,-91.73775588803156,89.65809573147254,bin_208,1.8726666666666667,0.010666666666666824,False,True,True
110,334.0,15.0,1,333.99533534,14.991849623399998,553,221,False,48.317589199276675,2.0350927090588233,0.008771621545964945,-79.2205083879094,12.517247500122153,bin_208,1.8833333333333333,0.010666666666666602,False,True,False
111,334.0,15.0,1,333.998222517,14.996151463699999,553,221,False,48.318006874068715,2.035676669280543,0.0014359133294963332,54.42593368728821,133.64644207519763,bin_208,1.894,0.010666666666666602,False,True,True
112,334.0,16.0,1,333.99933564400004,15.9806904646,553,221,False,48.318167905099465,2.1693244974570134,0.2672958503776683,89.930964879163,35.50503119187479,bin_208,1.9046666666666665,0.010666666666666602,False,True,True
113,334.0,14.0,1,333.999752295,14.0454566069,553,221,False,48.3182281801085,1.9066230688099548,0.525402871123797,-89.98685388357069,-179.9178187627337,bin_128,2.2755,0.37083333333333357,False,True,True
114,334.0,15.0,1,333.999907672,14.9659531331,553,221,False,48.318250657793854,2.0315773483846153,0.24990856319277072,89.98969321823473,179.9765471018054,bin_208,1.926,-0.34950000000000014,False,True,True
115,334.0,16.0,1,333.999965588,15.9848701156,553,221,False,48.3182590362387,2.1698918708959276,0.2766290455301514,89.99652929049476,0.006836072260028914,bin_208,1.9366666666666665,0.010666666666666602,False,True,False
116,334.0,16.0,1,333.999987174,16.0120804167,553,221,False,48.318262158987345,2.1735855769276022,0.007387414703396206,89.95156077022595,-0.04496852026881015,bin_208,1.9473333333333334,0.010666666666666824,False,True,False
117,334.0,15.0,1,333.99999522,15.0231868552,553,221,False,48.31826332296565,2.039346631927602,0.2684778900100935,-89.99950319153463,-179.95106396176058,bin_208,1.958,0.010666666666666602,False,True,True
118,334.0,16.0,1,333.999998218,15.9738635802,553,221,False,48.31826375667269,2.1683977710678732,0.2581022782820003,89.99980744390706,179.9993106354417,bin_208,1.9686666666666666,0.010666666666666602,False,True,True
119,334.0,16.0,1,333.999999336,16.0064305539,553,221,False,48.318263918408675,2.172818627226244,0.008841712322658984,89.99790384738264,-0.0019035965244142972,bin_208,1.9793333333333332,0.010666666666666602,False,True,False
120,334.0,16.0,1,333.999999752,16.0031706786,553,221,False,48.318263978589506,2.172376110217195,0.0008850340262831984,-89.99220796595097,-179.9901118133336,bin_208,1.99,0.010666666666666824,False,True,True
121,334.0,15.0,1,333.999999908,15.019055123800001,553,221,False,48.318264001157324,2.0387857634117648,0.2671806936108639,-89.99999032085218,-0.007782354901209487,bin_208,2.021,0.030999999999999917,False,True,False
122,334.0,15.0,1,333.99999996599996,14.9901211408,553,221,False,48.31826400954791,2.0348580734117645,0.007855380000018447,-89.99987760104142,0.00011271981075822168,bin_208,2.052,0.03100000000000014,False,True,False
123,335.0,15.0,1,334.98216366,14.9955053705,553,221,False,48.46034917323689,2.035588964321267,0.28417408708076425,0.2947288369004045,90.29460643794182,bin_208,2.083,0.03100000000000014,False,True,True
124,334.0,16.0,1,334.028171218,15.9804495667,553,221,False,48.32233941670886,2.1692917963846154,0.3843078984287859,135.90812108341473,135.6133922465143,bin_208,2.114,0.030999999999999694,False,True,True
125,335.0,15.0,1,334.97649346099996,15.027530488699998,553,221,False,48.4595288912839,2.039936265434389,0.3771143345013125,-43.31652170214664,-179.22464278556137,bin_208,2.145,0.03100000000000014,False,True,True
126,334.0,15.0,1,334.02528402900003,14.9940908898,553,221,False,48.321921740180834,2.035396953366516,0.2753640019229263,-178.1106421851631,-134.79412048301646,bin_208,2.176,0.03100000000000014,False,True,True
127,334.0,14.0,1,333.993216658,14.014860087799999,553,221,False,48.317282699168175,1.9024696951764704,0.26601636544724216,-91.99875965514123,86.11188253002187,bin_128,2.5018333333333334,0.3258333333333332,False,True,True
128,334.0,15.0,1,333.996696153,14.9706824551,553,221,False,48.31778606191681,2.03221933779638,0.25950123802441516,89.77772257563004,-178.22351776922875,bin_208,2.238,-0.26383333333333336,False,True,True
129,334.0,14.0,1,333.998731489,14.023077513299999,553,221,False,48.31808050473779,1.903585182800905,0.25726898396794573,-89.86885052817601,-179.64657310380605,bin_128,2.5395000000000003,0.3015000000000003,False,True,True
130,334.0,15.0,1,333.99952543,14.9745559819,553,221,False,48.31819536057866,2.0327451559140273,0.25832004836207867,89.94904959298884,179.81790012116485,bin_208,2.3,-0.2395000000000005,False,True,True
131,334.0,15.0,1,333.999823036,15.006723707799999,553,221,False,48.31823841388788,2.0371118155384615,0.008733743724909562,89.43510756576191,-0.5139420272269319,bin_208,2.331,0.03100000000000014,False,True,False
132,335.0,15.0,1,334.982097711,15.0032816205,553,221,False,48.46033963269439,2.0366445638687782,0.2842039740075301,-0.18839706220742714,-89.62350462796934,bin_208,2.362,0.03100000000000014,False,True,True
133,334.0,15.0,1,334.028146638,15.001260226300001,553,221,False,48.32233586083183,2.0363701664660634,0.2760080893178991,-179.88607708213902,-179.6976800199316,bin_208,2.393,0.030999999999999694,False,True,True
